product_id,store_id,order_date,selling_price,customer_id,order_id
P0459,S0122,31-08-2023,4496,123509973,1111165920
P0549,S0115,22-02-2022,2923,123554133,1111157726
P0500,S0015,24-07-2023,3804,123510461,1111125030
P0389,S0037,01-03-2023,2506,123499058,1111132262
P0141,S0137,15-07-2021,2967,123539799,1111172901
P0427,S0025,08-01-2021,109,123469409,1111138133
P0196,S0072,29-04-2022,2305,123464494,1111125569
P0625,S0144,12-02-2023,1022,123468920,1111181245
P0099,S0054,22-05-2022,4333,123498725,1111128555
P0061,S0031,04-03-2021,4766,123460603,1111143688
P0655,S0113,05-08-2022,4254,123517379,1111133014
P0406,S0062,17-11-2022,4818,123560405,1111117644
P0523,S0106,20-07-2022,1853,123567611,1111182393
P0454,S0013,18-01-2024,158,123535582,1111130398
P0660,S0015,17-11-2023,4777,123519854,1111187914
P0509,S0040,08-06-2023,2758,123553061,1111157134
P0116,S0010,06-12-2021,196,123525211,1111125409
P0181,S0112,07-10-2023,2638,123538859,1111156886
P0327,S0115,24-02-2021,171,123476725,1111122627
P0162,S0097,14-01-2024,3644,123520077,1111114907
P0088,S0054,23-07-2023,4484,123560785,1111164087
P0350,S0063,15-12-2022,482,123491790,1111112716
P0201,S0038,07-11-2023,4565,123476491,1111126115
P0372,S0006,16-03-2021,945,123503041,1111148849
P0622,S0094,02-09-2021,3427,123512976,1111146723
P0399,S0094,06-10-2021,2550,123468602,1111170727
P0506,S0061,09-04-2021,2501,123500057,1111128475
P0046,S0013,25-10-2023,2597,123523730,1111112854
P0311,S0055,17-02-2022,236,123526074,1111156309
P0325,S0001,18-10-2023,1999,123472988,1111126330
P0435,S0083,09-10-2021,3572,123557443,1111183195
P0444,S0038,28-05-2022,845,123490873,1111165403
P0035,S0020,06-05-2023,817,123481789,1111184904
P0475,S0061,17-09-2023,2906,123543679,1111141849
P0140,S0138,11-01-2023,1539,123465833,1111132982
P0372,S0126,08-07-2021,1346,123467059,1111137774
P0536,S0059,24-02-2021,1907,123497185,1111182677
P0459,S0109,18-11-2021,4691,123490903,1111137223
P0695,S0020,18-07-2021,2473,123521770,1111121523
P0269,S0106,20-03-2021,3309,123539248,1111151975
P0286,S0094,20-07-2022,3850,123549704,1111150843
P0491,S0002,05-09-2021,625,123471816,1111141346
P0747,S0048,29-04-2024,247,123478985,1111145683
P0389,S0022,03-08-2022,1315,123459838,1111169683
P0729,S0087,27-10-2022,3975,123500064,1111151422
P0129,S0129,30-07-2023,4323,123493296,1111137400
P0735,S0090,17-07-2022,1305,123527751,1111143344
P0261,S0009,18-11-2021,1516,123524960,1111184716
P0390,S0086,16-04-2024,3243,123478098,1111139232
P0681,S0124,15-07-2021,3495,123490401,1111135710
P0503,S0048,09-01-2021,3295,123485436,1111125526
P0171,S0051,24-04-2023,1904,123535519,1111122322
P0283,S0015,24-12-2021,379,123558326,1111185430
P0116,S0070,10-01-2023,4592,123490014,1111124005
P0724,S0090,07-12-2021,1915,123468328,1111178309
P0103,S0014,12-09-2023,4789,123473299,1111183862
P0327,S0003,18-07-2022,1560,123514478,1111142658
P0427,S0013,13-03-2023,1519,123560684,1111163160
P0663,S0089,27-01-2022,2269,123532109,1111162832
P0296,S0123,01-01-2023,2268,123516026,1111177905
P0212,S0094,05-02-2021,3734,123491407,1111118002
P0277,S0018,28-06-2023,3189,123489742,1111139836
P0726,S0111,12-03-2021,2092,123556857,1111124478
P0283,S0139,31-08-2021,767,123546770,1111167525
P0114,S0025,03-04-2021,1268,123526469,1111174815
P0042,S0091,27-08-2023,4112,123505011,1111129161
P0556,S0024,18-05-2023,3534,123501324,1111132860
P0451,S0042,26-03-2023,2804,123470521,1111153944
P0177,S0031,28-09-2021,2337,123514411,1111164080
P0125,S0055,06-02-2021,1786,123474985,1111173373
P0144,S0020,28-07-2022,3372,123554356,1111115835
P0373,S0091,07-01-2023,4199,123520973,1111160192
P0241,S0055,03-10-2021,757,123525792,1111164057
P0042,S0104,29-11-2023,4500,123561775,1111146903
P0453,S0125,16-01-2023,4978,123493852,1111184000
P0701,S0031,21-10-2022,3371,123532263,1111130275
P0506,S0008,07-07-2022,1270,123555855,1111121140
P0441,S0023,31-08-2023,174,123554489,1111157549
P0726,S0089,01-08-2022,1538,123556906,1111118831
P0286,S0047,06-02-2021,1432,123530169,1111174719
P0185,S0031,23-03-2023,4312,123467265,1111131390
P0151,S0104,14-07-2022,4809,123508660,1111142946
P0469,S0031,27-11-2022,4157,123558868,1111123278
P0527,S0110,15-09-2023,4245,123506797,1111160383
P0458,S0005,20-04-2023,2933,123497165,1111170228
P0372,S0089,07-10-2022,3008,123536250,1111136222
P0090,S0035,07-02-2021,1835,123462687,1111139075
P0258,S0138,03-08-2023,1609,123486742,1111120519
P0590,S0124,15-08-2021,4221,123560306,1111114360
P0178,S0065,04-01-2023,2115,123497886,1111115266
P0312,S0050,25-09-2022,1492,123485711,1111156957
P0009,S0056,06-06-2021,1907,123517810,1111154696
P0504,S0062,16-03-2024,4535,123529815,1111163616
P0350,S0028,15-06-2022,989,123516956,1111133185
P0131,S0003,23-05-2023,3193,123472315,1111145200
P0140,S0073,29-08-2023,4984,123558886,1111160549
P0539,S0012,08-06-2023,1629,123485639,1111145757
P0587,S0123,23-10-2022,3216,123555741,1111149914
P0572,S0125,03-03-2023,4576,123499572,1111113577
P0714,S0125,07-09-2021,1649,123470757,1111171259
P0144,S0113,22-06-2023,2593,123464599,1111167007
P0572,S0041,02-07-2023,953,123492714,1111128768
P0356,S0124,22-03-2021,4302,123518033,1111114842
P0556,S0020,01-09-2022,4727,123471405,1111115538
P0657,S0036,16-04-2023,2736,123473923,1111156111
P0372,S0104,20-09-2022,4008,123512309,1111168959
P0100,S0110,09-07-2022,443,123531985,1111157521
P0059,S0048,30-01-2023,4053,123472446,1111151172
P0718,S0065,19-08-2023,4582,123489470,1111173358
P0103,S0105,11-01-2022,627,123489531,1111155402
P0695,S0082,22-04-2023,3866,123478578,1111121395
P0353,S0115,28-01-2022,582,123479429,1111137995
P0671,S0104,06-01-2022,4999,123543820,1111160504
P0015,S0059,23-03-2024,2877,123562613,1111138599
P0718,S0133,28-02-2023,4415,123566607,1111178365
P0718,S0062,24-12-2021,1538,123483140,1111127113
P0642,S0067,21-02-2023,1182,123552279,1111176790
P0574,S0069,02-05-2022,3972,123566868,1111151490
P0151,S0001,22-01-2023,521,123566677,1111149768
P0223,S0110,13-03-2024,3392,123486560,1111144900
P0569,S0144,02-11-2022,3535,123481318,1111166040
P0642,S0115,18-12-2021,2829,123496587,1111129194
P0587,S0031,24-03-2021,2000,123476411,1111184353
P0188,S0093,11-03-2024,3550,123560010,1111149546
P0685,S0062,16-03-2022,4841,123527895,1111149452
P0094,S0048,08-03-2022,1681,123522146,1111161434
P0171,S0128,03-02-2022,4864,123502931,1111125266
P0721,S0066,24-10-2022,3406,123564638,1111144151
P0483,S0109,25-05-2021,2229,123464479,1111171681
P0219,S0002,30-01-2023,3603,123490898,1111125757
P0351,S0049,19-01-2023,2967,123475316,1111154454
P0433,S0085,29-05-2021,1280,123535826,1111183333
P0651,S0015,10-08-2023,311,123515959,1111128447
P0318,S0022,20-12-2023,635,123515774,1111126943
P0390,S0130,23-05-2021,2364,123465616,1111169944
P0382,S0112,25-06-2021,1065,123554001,1111121218
P0186,S0020,14-04-2022,1661,123502985,1111166098
P0015,S0068,09-12-2021,751,123464741,1111145353
P0067,S0084,17-04-2024,2475,123558539,1111173083
P0614,S0011,27-03-2021,2037,123477733,1111121714
P0054,S0087,13-01-2021,4250,123477457,1111114593
P0438,S0093,02-02-2022,2214,123513883,1111111596
P0092,S0105,08-09-2022,196,123504166,1111111506
P0587,S0091,02-07-2021,4024,123498216,1111161282
P0611,S0080,30-03-2021,381,123533138,1111116844
P0426,S0131,08-05-2022,3590,123468803,1111158057
P0435,S0060,26-09-2022,2888,123534903,1111182091
P0055,S0014,22-04-2024,3238,123463392,1111175493
P0345,S0012,12-08-2023,1592,123475369,1111126680
P0351,S0102,02-02-2022,4997,123532196,1111111972
P0179,S0112,30-10-2022,4317,123516493,1111166230
P0655,S0071,01-03-2024,992,123509740,1111163948
P0658,S0062,25-07-2022,3596,123533900,1111165036
P0116,S0049,23-03-2021,4762,123470848,1111112764
P0514,S0013,02-02-2021,4716,123468423,1111149871
P0233,S0031,05-07-2023,778,123539743,1111132142
P0246,S0096,20-03-2023,4909,123463042,1111175459
P0055,S0131,29-07-2022,799,123539685,1111168531
P0117,S0115,29-08-2022,2069,123509562,1111128140
P0223,S0142,29-12-2023,4738,123545793,1111142047
P0256,S0113,07-03-2024,4031,123526073,1111158886
P0358,S0026,24-08-2021,1442,123464773,1111126149
P0372,S0075,26-05-2022,1902,123543877,1111112907
P0682,S0012,27-05-2021,978,123469561,1111139852
P0014,S0085,08-09-2022,4910,123497142,1111125882
P0414,S0125,11-10-2023,1319,123524495,1111181384
P0527,S0036,09-06-2021,1597,123534958,1111173032
P0116,S0025,16-10-2022,3908,123555557,1111134193
P0527,S0113,05-06-2022,4745,123486772,1111172281
P0543,S0049,11-07-2021,2747,123463250,1111172946
P0286,S0144,08-10-2021,199,123533351,1111125960
P0353,S0051,09-10-2021,2980,123541000,1111118584
P0399,S0048,24-04-2022,2801,123526719,1111177447
P0100,S0005,03-05-2021,1355,123505597,1111126035
P0347,S0025,15-12-2023,1507,123469060,1111167005
P0165,S0013,17-10-2021,4524,123503920,1111158437
P0392,S0002,01-01-2024,983,123502500,1111152139
P0441,S0117,20-05-2023,3368,123529575,1111159849
P0297,S0085,30-12-2021,4418,123557452,1111159465
P0134,S0045,29-06-2022,268,123479835,1111137573
P0057,S0043,17-05-2023,1131,123485529,1111120823
P0732,S0104,20-02-2023,3006,123494623,1111151213
P0111,S0049,06-05-2023,1313,123539699,1111162789
P0090,S0002,09-04-2024,2340,123497474,1111148307
P0092,S0070,10-03-2022,4279,123482137,1111138097
P0131,S0006,25-01-2024,302,123478040,1111160899
P0629,S0004,19-05-2021,2031,123549842,1111187874
P0534,S0051,03-05-2021,3068,123462645,1111137649
P0333,S0115,04-09-2023,3035,123547929,1111187071
P0041,S0090,29-03-2024,1176,123497657,1111185498
P0736,S0115,06-10-2022,2323,123467005,1111140160
P0459,S0082,27-08-2021,493,123462617,1111120355
P0079,S0123,28-12-2022,577,123484943,1111168932
P0628,S0002,14-03-2024,4425,123543828,1111122517
P0356,S0068,26-02-2023,4069,123533056,1111135150
P0477,S0005,12-04-2022,1202,123561066,1111136314
P0377,S0032,12-02-2023,4039,123471673,1111128584
P0181,S0115,10-04-2021,4082,123553153,1111162055
P0705,S0040,11-02-2024,2667,123555519,1111151402
P0018,S0101,03-06-2022,1010,123461245,1111178276
P0137,S0061,15-02-2022,4497,123564297,1111155329
P0590,S0078,21-02-2022,3159,123500295,1111179039
P0512,S0081,17-02-2023,4741,123523158,1111179129
P0150,S0012,23-04-2023,2295,123559466,1111111954
P0362,S0078,09-02-2023,4337,123535389,1111123212
P0226,S0097,13-12-2021,3763,123491825,1111145070
P0079,S0015,23-04-2023,3747,123499588,1111132046
P0690,S0001,01-07-2023,2281,123469903,1111120186
P0280,S0125,24-03-2021,369,123480797,1111167758
P0103,S0085,21-12-2023,3179,123487491,1111187217
P0028,S0042,04-04-2023,825,123548010,1111176372
P0729,S0073,11-11-2021,2708,123486204,1111132722
P0551,S0099,29-12-2023,815,123534812,1111167294
P0211,S0096,08-11-2023,4147,123463323,1111171224
P0579,S0063,04-04-2022,3141,123491450,1111140662
P0507,S0022,21-09-2021,1398,123528674,1111186288
P0424,S0097,26-07-2023,3551,123509260,1111183153
P0470,S0112,21-11-2023,795,123562605,1111133854
P0300,S0133,07-06-2023,3019,123466822,1111171304
P0157,S0095,02-09-2023,1356,123485387,1111116439
P0729,S0012,11-06-2022,2712,123561903,1111171631
P0458,S0121,14-04-2023,1279,123492426,1111122646
P0195,S0035,03-11-2021,3112,123557099,1111165551
P0690,S0043,08-09-2022,1972,123514891,1111114473
P0549,S0072,12-05-2023,1644,123488590,1111183025
P0051,S0072,18-08-2022,2240,123533253,1111144330
P0220,S0142,13-08-2023,3660,123510150,1111184787
P0549,S0077,16-09-2021,360,123517808,1111142626
P0277,S0033,07-06-2022,773,123491258,1111173784
P0104,S0003,13-02-2024,679,123526169,1111147606
P0318,S0138,04-07-2022,4200,123507493,1111180926
P0324,S0104,31-05-2022,3030,123525048,1111185161
P0694,S0012,18-09-2021,4689,123551129,1111111742
P0509,S0131,30-12-2022,2470,123460912,1111151420
P0134,S0104,22-02-2024,4048,123525577,1111111264
P0026,S0090,13-10-2021,2051,123477567,1111173363
P0539,S0024,16-04-2024,2456,123562213,1111159624
P0185,S0007,10-08-2021,4278,123482678,1111153607
P0130,S0096,08-02-2024,4268,123531078,1111121568
P0436,S0048,29-07-2023,4350,123508000,1111122354
P0551,S0004,07-05-2021,3706,123548482,1111125769
P0427,S0026,25-02-2022,3504,123546861,1111183207
P0055,S0011,03-03-2023,1902,123523511,1111181033
P0195,S0062,01-06-2023,2139,123499972,1111145445
P0470,S0078,13-02-2024,2853,123534307,1111157539
P0261,S0018,14-12-2021,1303,123566485,1111118727
P0481,S0066,30-03-2021,4513,123496467,1111159470
P0391,S0141,16-01-2023,2904,123559997,1111149014
P0144,S0002,28-06-2021,3475,123494755,1111164764
P0327,S0025,04-03-2021,620,123566808,1111126226
P0362,S0065,05-08-2023,2610,123495727,1111128536
P0296,S0122,28-05-2021,2921,123504969,1111143473
P0260,S0095,09-11-2023,1825,123539612,1111115109
P0400,S0133,09-10-2023,2751,123524364,1111120763
P0716,S0015,17-11-2023,1201,123499444,1111159611
P0483,S0016,26-03-2024,1007,123460379,1111115958
P0261,S0054,24-05-2023,3688,123474880,1111128340
P0171,S0061,05-07-2022,1220,123503572,1111138960
P0364,S0085,09-02-2023,4612,123497852,1111180346
P0647,S0090,29-01-2023,2714,123538289,1111128991
P0437,S0125,21-12-2021,3018,123497859,1111120510
P0421,S0085,28-05-2021,385,123532737,1111135804
P0549,S0066,03-06-2021,3817,123507461,1111172770
P0469,S0104,20-01-2023,1476,123511691,1111147113
P0738,S0062,13-04-2023,1494,123551295,1111114708
P0394,S0123,21-04-2024,3872,123465076,1111129608
P0090,S0057,26-04-2021,675,123550494,1111174760
P0614,S0067,18-05-2023,3020,123495505,1111128026
P0563,S0031,15-03-2024,3644,123500081,1111159741
P0629,S0051,19-09-2022,1791,123471400,1111155163
P0140,S0126,11-06-2023,3375,123474682,1111139013
P0389,S0004,27-06-2021,2732,123530328,1111164349
P0395,S0133,17-11-2022,286,123521837,1111177232
P0543,S0065,12-10-2023,4245,123542734,1111184007
P0046,S0043,30-04-2022,1546,123552434,1111128761
P0325,S0068,26-01-2022,1105,123561325,1111116901
P0525,S0013,25-02-2022,2285,123482738,1111170544
P0614,S0067,16-04-2023,3700,123567502,1111128620
P0067,S0073,28-01-2022,3734,123469903,1111180212
P0109,S0027,11-01-2021,1208,123462354,1111123826
P0663,S0012,25-03-2024,4315,123539249,1111133795
P0742,S0115,08-06-2021,3541,123508482,1111187922
P0167,S0115,06-11-2021,1979,123486889,1111124058
P0470,S0073,02-03-2023,635,123512354,1111172914
P0376,S0066,15-04-2022,4663,123499176,1111157324
P0271,S0008,31-12-2022,2330,123556136,1111142752
P0129,S0096,12-10-2023,825,123519974,1111117441
P0261,S0062,27-03-2021,4516,123521987,1111180551
P0664,S0144,10-09-2021,4598,123566814,1111184571
P0458,S0001,11-11-2023,2288,123553285,1111140204
P0427,S0139,20-04-2024,3984,123538988,1111179979
P0195,S0026,16-11-2022,2633,123493714,1111133613
P0147,S0082,31-01-2024,3231,123497755,1111119458
P0470,S0113,05-09-2022,450,123491532,1111157466
P0372,S0138,05-04-2022,3405,123523704,1111180919
P0039,S0105,08-08-2021,3940,123563253,1111159591
P0295,S0048,25-08-2023,1795,123535637,1111146016
P0261,S0004,07-02-2023,252,123543013,1111119170
P0110,S0095,03-08-2021,3239,123517951,1111125527
P0587,S0042,07-04-2021,3531,123537831,1111136043
P0275,S0098,08-11-2021,1532,123489050,1111125741
P0116,S0006,29-07-2021,2065,123496730,1111186206
P0579,S0106,24-06-2021,3887,123502904,1111124436
P0364,S0141,07-03-2021,1151,123461831,1111133134
P0017,S0096,16-07-2021,1597,123502359,1111152084
P0572,S0096,11-03-2023,4352,123522277,1111173637
P0718,S0139,18-06-2021,3942,123536944,1111173570
P0388,S0104,17-12-2021,1186,123532778,1111141207
P0134,S0013,15-06-2022,1692,123559230,1111126921
P0565,S0026,20-10-2022,1440,123464782,1111186613
P0260,S0140,23-11-2021,1781,123490619,1111149363
P0218,S0028,29-04-2023,2817,123532131,1111144763
P0406,S0082,23-02-2023,1766,123484248,1111164352
P0499,S0087,01-06-2023,2173,123510523,1111158519
P0229,S0061,06-08-2022,2734,123520386,1111144290
P0567,S0088,06-03-2022,2647,123516491,1111113800
P0663,S0009,28-06-2021,2319,123556391,1111183521
P0421,S0020,20-09-2021,1231,123533712,1111171608
P0188,S0097,24-08-2022,1184,123479447,1111147530
P0613,S0082,10-12-2022,4091,123475611,1111128253
P0671,S0105,20-09-2022,2388,123494351,1111140412
P0103,S0008,03-08-2022,1667,123487738,1111167118
P0445,S0138,27-10-2023,108,123562637,1111159080
P0348,S0032,12-02-2022,3195,123562442,1111141142
P0051,S0052,19-09-2023,1414,123499365,1111141648
P0583,S0028,02-04-2024,3215,123555343,1111168953
P0652,S0051,01-07-2021,3058,123501094,1111133899
P0682,S0071,22-11-2023,2147,123507332,1111184893
P0210,S0009,12-10-2021,1111,123536721,1111159099
P0269,S0080,27-07-2021,4914,123468215,1111165164
P0451,S0015,07-02-2021,4674,123528498,1111130311
P0124,S0020,10-10-2022,352,123540557,1111174131
P0280,S0050,31-12-2021,3919,123520583,1111121863
P0325,S0061,22-08-2021,3099,123458661,1111134713
P0249,S0069,08-04-2023,2079,123510599,1111139497
P0201,S0090,28-01-2023,2750,123540256,1111131994
P0226,S0115,09-07-2022,4707,123495951,1111112362
P0391,S0045,06-08-2023,717,123503269,1111177251
P0506,S0002,08-04-2021,4627,123548600,1111162562
P0296,S0073,01-12-2021,453,123546856,1111141467
P0655,S0138,10-08-2023,1937,123492697,1111118733
P0735,S0104,03-12-2022,3601,123483431,1111117808
P0451,S0142,01-09-2023,661,123530416,1111159641
P0211,S0017,10-09-2021,3048,123458281,1111132837
P0514,S0013,03-11-2022,4088,123520021,1111119294
P0435,S0094,16-02-2021,1877,123495900,1111176978
P0174,S0094,24-08-2022,3454,123492583,1111174365
P0459,S0008,17-11-2023,3906,123544910,1111155899
P0712,S0082,02-04-2022,3867,123504477,1111179813
P0436,S0101,26-10-2022,3274,123458633,1111135189
P0116,S0128,20-09-2022,2401,123554884,1111166253
P0339,S0061,11-11-2022,2460,123562472,1111165578
P0668,S0068,25-07-2022,4248,123523863,1111154405
P0218,S0023,24-03-2022,1090,123530434,1111117920
P0055,S0036,27-10-2022,3124,123491587,1111144007
P0366,S0097,07-05-2021,965,123533071,1111167155
P0553,S0056,23-03-2022,3482,123567452,1111125763
P0663,S0043,18-07-2021,4741,123497995,1111160410
P0611,S0005,22-02-2023,3696,123518045,1111123577
P0108,S0142,02-05-2021,3805,123540541,1111163642
P0364,S0118,09-08-2022,2298,123491353,1111167022
P0227,S0110,13-08-2023,3608,123530124,1111173833
P0483,S0040,18-01-2024,243,123492611,1111146986
P0350,S0095,12-08-2023,3417,123478436,1111141922
P0238,S0072,05-09-2021,1088,123500601,1111143599
P0018,S0026,03-02-2021,3913,123551529,1111172411
P0341,S0048,06-08-2021,2310,123486918,1111139692
P0470,S0056,09-08-2023,2323,123478534,1111141790
P0705,S0109,20-01-2024,4325,123554703,1111158483
P0696,S0036,30-06-2022,3187,123564609,1111163275
P0186,S0038,07-10-2021,353,123515809,1111188036
P0608,S0131,27-02-2021,954,123480480,1111165638
P0697,S0090,28-12-2021,450,123492220,1111170120
P0500,S0108,12-10-2021,2165,123484452,1111176508
P0356,S0125,17-08-2021,183,123563810,1111135222
P0117,S0108,24-04-2021,4706,123504143,1111183925
P0329,S0006,08-11-2023,4242,123523475,1111150627
P0068,S0085,31-12-2021,1368,123519214,1111111867
P0255,S0026,12-06-2023,2894,123531243,1111160764
P0178,S0142,03-08-2023,1877,123528309,1111121376
P0304,S0097,13-03-2024,3919,123564292,1111172578
P0664,S0109,26-09-2021,671,123521153,1111153075
P0747,S0067,30-03-2022,4315,123559350,1111125844
P0642,S0125,21-10-2021,2246,123472424,1111174902
P0060,S0132,06-01-2022,3340,123556011,1111178764
P0362,S0065,16-03-2021,2397,123460352,1111130698
P0090,S0072,11-05-2022,4315,123504514,1111155315
P0141,S0131,20-01-2022,1966,123486945,1111141226
P0658,S0088,17-07-2022,3273,123523705,1111132226
P0631,S0095,24-07-2022,2912,123507967,1111113172
P0735,S0002,09-05-2023,101,123536918,1111177208
P0536,S0103,16-10-2021,3128,123482502,1111180049
P0543,S0069,24-03-2021,3663,123505127,1111119160
P0364,S0031,29-12-2021,1317,123555197,1111112074
P0318,S0070,12-08-2022,1299,123493235,1111170095
P0028,S0053,20-05-2021,850,123467774,1111184305
P0227,S0095,03-09-2022,2668,123542009,1111161742
P0265,S0027,03-11-2023,3663,123478320,1111171153
P0269,S0118,24-08-2021,1133,123477770,1111176841
P0186,S0087,07-10-2021,4684,123497295,1111186203
P0204,S0001,19-03-2024,2653,123532561,1111132975
P0196,S0104,30-08-2023,3109,123465156,1111184455
P0114,S0116,27-03-2023,421,123524501,1111184521
P0527,S0132,27-01-2021,909,123518335,1111186712
P0521,S0132,18-11-2023,2411,123548493,1111134058
P0483,S0092,16-05-2023,2532,123535957,1111158283
P0658,S0087,26-10-2021,4594,123477842,1111175791
P0055,S0009,05-02-2021,2784,123462496,1111178219
P0657,S0028,21-02-2022,3175,123504340,1111168666
P0372,S0004,20-04-2024,4786,123479248,1111142661
P0182,S0075,08-12-2022,3903,123461055,1111187497
P0195,S0070,23-01-2023,595,123492985,1111180341
P0390,S0123,22-09-2021,4280,123516679,1111127856
P0689,S0125,13-08-2021,185,123485722,1111125383
P0078,S0067,16-01-2023,1576,123561828,1111129748
P0287,S0097,22-06-2022,4431,123541243,1111141145
P0729,S0054,29-04-2023,4638,123510868,1111156367
P0606,S0097,30-07-2022,1879,123560457,1111156543
P0370,S0026,05-02-2024,3710,123554474,1111119637
P0712,S0094,27-08-2021,4378,123547424,1111155513
P0312,S0002,04-01-2022,3897,123507902,1111118571
P0324,S0046,13-09-2021,3293,123552782,1111172628
P0097,S0069,27-03-2021,2952,123498454,1111166281
P0178,S0026,21-07-2023,4627,123549018,1111133045
P0114,S0009,23-10-2022,4903,123554793,1111125919
P0569,S0094,20-08-2021,4332,123523127,1111171536
P0602,S0115,27-04-2024,4186,123500031,1111161918
P0548,S0015,12-01-2024,1632,123464966,1111169691
P0212,S0113,20-05-2022,676,123539328,1111143717
P0277,S0002,15-09-2022,4639,123468665,1111149428
P0197,S0096,03-10-2021,3825,123530520,1111171451
P0147,S0051,20-06-2023,1443,123474297,1111158234
P0729,S0120,01-02-2024,628,123467044,1111181805
P0336,S0113,12-05-2021,1609,123506000,1111113733
P0117,S0108,17-04-2023,761,123462311,1111161130
P0044,S0070,12-03-2024,701,123535653,1111163358
P0167,S0106,11-06-2022,3621,123492653,1111123404
P0260,S0137,09-04-2021,1179,123496386,1111140280
P0103,S0003,11-04-2023,4267,123459013,1111156221
P0718,S0028,19-02-2021,310,123488853,1111165284
P0500,S0125,05-02-2022,3842,123542741,1111186759
P0103,S0123,12-04-2024,4670,123458946,1111138852
P0499,S0051,02-03-2021,2025,123526861,1111180873
P0499,S0013,08-11-2022,286,123464298,1111142757
P0328,S0050,01-10-2023,1364,123538786,1111124600
P0397,S0142,08-01-2024,4918,123465864,1111112194
P0261,S0048,22-04-2023,2400,123547146,1111177678
P0428,S0023,12-05-2021,774,123490569,1111140241
P0623,S0056,18-10-2023,1849,123536788,1111126485
P0637,S0020,30-05-2023,3338,123533074,1111127803
P0509,S0141,11-05-2023,4383,123563007,1111130638
P0087,S0008,01-04-2024,3726,123468306,1111157195
P0466,S0048,02-07-2022,4628,123491890,1111148000
P0394,S0104,26-02-2022,3885,123472145,1111134471
P0536,S0096,09-05-2023,154,123497642,1111118290
P0655,S0082,05-12-2023,3315,123530754,1111156640
P0598,S0080,10-01-2021,1676,123518858,1111164206
P0474,S0066,02-01-2024,1040,123459345,1111114942
P0425,S0071,27-03-2023,3592,123469096,1111140798
P0543,S0061,06-12-2022,3502,123459693,1111163496
P0427,S0091,06-02-2023,4156,123510058,1111165554
P0311,S0037,09-07-2023,1658,123480898,1111187335
P0587,S0092,14-06-2021,3856,123548915,1111178178
P0114,S0071,08-08-2022,1052,123549058,1111177166
P0506,S0104,26-05-2023,2726,123491845,1111151083
P0421,S0021,30-09-2022,4090,123491311,1111174382
P0565,S0005,11-07-2021,2826,123483504,1111125171
P0716,S0043,28-11-2022,1247,123471483,1111178004
P0655,S0052,10-02-2023,142,123484300,1111130389
P0015,S0119,16-08-2022,4858,123544298,1111155546
P0711,S0116,23-02-2023,3653,123504281,1111112250
P0109,S0056,08-02-2021,3708,123518667,1111114641
P0090,S0060,21-07-2023,1831,123551623,1111116951
P0436,S0074,18-04-2022,3768,123468104,1111166711
P0332,S0097,05-10-2022,4957,123542552,1111155265
P0470,S0023,02-01-2022,4507,123510154,1111149377
P0177,S0085,25-01-2023,1443,123549611,1111135806
P0331,S0104,29-01-2024,2550,123463575,1111149157
P0711,S0101,14-09-2022,2317,123494100,1111149984
P0718,S0076,05-02-2022,4891,123549053,1111149662
P0635,S0019,16-11-2021,1540,123457166,1111167028
P0167,S0108,20-01-2023,1681,123473104,1111131190
P0364,S0005,16-03-2024,2508,123559745,1111171185
P0512,S0129,14-05-2021,1764,123512263,1111175694
P0369,S0097,08-09-2021,3910,123496868,1111169108
P0195,S0020,11-01-2021,2332,123535252,1111154763
P0639,S0144,23-08-2023,4702,123462750,1111120159
P0125,S0087,30-04-2023,4803,123556779,1111177254
P0466,S0097,07-01-2021,2605,123527598,1111172597
P0611,S0050,14-08-2023,3636,123505904,1111120584
P0525,S0024,03-12-2021,4084,123465366,1111114362
P0042,S0055,23-01-2023,669,123489168,1111142389
P0261,S0060,09-03-2021,879,123517606,1111112380
P0318,S0058,05-04-2024,1725,123547638,1111137038
P0241,S0023,30-06-2021,4282,123486841,1111166790
P0531,S0072,13-07-2021,641,123475614,1111142020
P0436,S0015,01-07-2022,4114,123550448,1111148347
P0252,S0026,11-09-2022,1170,123516876,1111150257
P0327,S0009,23-01-2021,4855,123489320,1111136920
P0374,S0059,26-08-2022,4026,123562096,1111133985
P0328,S0049,24-03-2022,4148,123556218,1111161183
P0039,S0089,07-04-2023,2898,123503395,1111141225
P0261,S0013,01-09-2023,2799,123460776,1111173961
P0044,S0102,26-10-2021,4549,123546739,1111120445
P0362,S0106,30-04-2021,2795,123503087,1111183381
P0337,S0142,21-02-2022,1781,123528565,1111176724
P0345,S0023,29-09-2023,4915,123503902,1111121461
P0468,S0051,21-03-2024,984,123542559,1111184925
P0372,S0080,05-10-2022,2653,123496949,1111146346
P0015,S0125,04-02-2021,2472,123473154,1111176639
P0549,S0092,27-03-2024,2185,123534225,1111170260
P0453,S0064,15-09-2023,4735,123472264,1111165503
P0185,S0082,21-03-2022,952,123554074,1111156493
P0704,S0132,23-10-2023,3152,123525864,1111187584
P0569,S0088,13-11-2022,2167,123527119,1111124715
P0614,S0135,16-08-2023,3935,123507484,1111187613
P0500,S0028,16-08-2023,4734,123534254,1111179128
P0702,S0125,17-12-2023,4144,123494531,1111173119
P0475,S0097,22-08-2021,4909,123503255,1111169605
P0364,S0054,29-04-2023,4819,123544038,1111149642
